cell_id,assembly_datetime,cell_type,factory,line,shift,capacity_mAh,internal_resistance_mOhm,production_temp_C,efficiency_pct,cycle_count,electrolyte_vol_mL,electrode_thickness_um,defect
CELL-045742,2023-04-04 10:57:25,LFP,Factory_B,L2,Night,4039.2,11.256,32.18,97.381,127,8.06,98.98,Normal
CELL-045743,2023-04-27 09:21:07,NCM,Factory_C,L4,Morning,3804.3,10.222,30.11,97.226,210,8.2,87.73,Normal
CELL-045744,2024-08-16 16:06:46,NCA,Factory_B,L2,Morning,3836.3,10.944,33.17,97.68,17,8.898,93.03,Normal
CELL-045745,2023-04-05 21:10:47,NCM,Factory_A,L2,Afternoon,3890.7,11.131,30.64,97.649,298,9.302,90.46,Normal
CELL-045746,2024-02-06 18:45:44,NCM,Factory_A,L1,Morning,3550.4,18.248,30.8,93.194,56,9.311,97.9,Defective
CELL-045747,2023-08-29 12:38:58,LFP,Factory_B,L3,Afternoon,3728.1,13.175,17.42,98.288,92,8.373,92.56,Normal
CELL-045748,2023-10-16 15:16:31,NCA,Factory_A,L1,Morning,3780.5,12.305,21.79,99.13,44,8.67,101.53,Normal
CELL-045749,2023-09-27 07:32:37,LFP,Factory_A,L3,Morning,3884.5,10.235,33.74,96.952,97,8.7,88.53,Normal
CELL-045750,2024-10-17 19:00:03,NCM,Factory_B,L1,Afternoon,3200.9,20.148,29.72,95.0,18,8.176,93.74,Defective
CELL-045751,2023-11-22 15:59:03,LFP,Factory_B,L2,Morning,3821.9,13.813,22.84,97.947,95,7.331,88.79,Normal
CELL-045752,2023-08-27 01:30:12,NCA,Factory_B,L2,Night,3874.1,7.979,28.07,98.028,15,8.942,94.22,Normal
CELL-045753,2023-06-06 08:15:22,NCM,Factory_B,L2,Night,3775.8,10.288,32.02,98.256,87,8.026,97.86,Normal
CELL-045754,2024-02-03 14:27:41,NCM,Factory_A,L1,Night,3824.8,8.996,28.96,96.314,270,7.966,92.86,Normal
CELL-045755,2024-11-03 06:08:50,LFP,Factory_B,L1,Night,3881.1,9.527,29.15,97.534,180,9.131,99.2,Normal
CELL-045756,2024-07-24 18:25:52,LFP,Factory_A,L2,Morning,3909.1,10.356,30.2,98.456,117,9.247,89.05,Normal
CELL-045757,2023-02-09 05:31:17,NCM,Factory_B,L4,Afternoon,3768.9,10.423,29.29,97.657,147,7.694,99.79,Normal
CELL-045758,2023-09-01 22:54:43,NCM,Factory_A,L4,Afternoon,3813.9,11.219,19.81,96.998,69,8.984,97.33,Normal
CELL-045759,2024-10-04 04:28:27,NCM,Factory_A,L1,Night,3755.9,8.325,21.6,98.047,117,9.078,94.23,Normal
CELL-045760,2024-06-13 04:18:21,NCM,Factory_A,L1,Night,3845.7,9.064,22.38,98.338,6,6.848,97.14,Normal
CELL-045761,2023-08-01 08:27:37,NCM,Factory_B,L4,Afternoon,3835.1,7.463,21.99,98.436,256,7.736,99.26,Normal
CELL-045762,2024-07-08 20:55:27,NCM,Factory_A,L4,Morning,3923.1,11.201,21.4,98.305,28,8.521,94.15,Normal
CELL-045763,2024-07-03 23:35:14,NCM,Factory_B,L2,Morning,3283.3,11.992,29.84,90.089,247,9.742,94.41,Defective
CELL-045764,2024-09-21 22:16:26,NCA,Factory_A,L2,Night,3534.0,21.515,21.44,90.85,372,9.257,91.36,Defective
CELL-045765,2024-01-27 13:46:05,NCM,Factory_B,L1,Afternoon,3922.8,9.915,22.92,98.321,1,8.342,92.36,Normal
CELL-045766,2024-07-14 11:27:24,LFP,Factory_B,L4,Night,3888.9,7.327,21.07,97.188,142,8.95,92.41,Normal
CELL-045767,2023-04-26 21:28:51,LFP,Factory_B,L1,Night,3806.9,8.731,20.14,97.064,42,9.036,95.4,Normal
CELL-045768,2024-03-08 00:29:15,NCM,Factory_A,L1,Morning,3914.8,7.576,22.01,97.89,21,8.95,99.19,Normal
CELL-045769,2024-11-27 02:08:39,LFP,Factory_C,L1,Morning,3787.2,8.288,22.6,99.28,15,7.996,101.3,Normal
CELL-045770,2023-07-05 01:20:45,LFP,Factory_B,L3,Morning,3888.4,9.298,34.16,96.096,394,8.82,92.09,Normal
CELL-045771,2023-01-26 06:46:54,NCM,Factory_A,L2,Afternoon,3828.7,12.576,19.95,97.239,19,8.22,93.15,Normal
CELL-045772,2024-02-22 12:04:47,LFP,Factory_B,L4,Afternoon,3809.6,9.253,23.25,96.419,64,8.228,90.36,Normal
CELL-045773,2023-11-26 23:28:15,LFP,Factory_B,L1,Afternoon,3932.4,10.797,29.49,97.0,68,7.824,96.52,Normal
CELL-045774,2024-09-03 04:01:22,NCM,Factory_A,L2,Morning,3861.8,8.504,22.74,97.076,78,7.504,91.71,Normal
CELL-045775,2023-02-09 06:53:35,LFP,Factory_B,L1,Afternoon,3366.1,28.978,30.67,96.151,34,7.88,97.68,Defective
CELL-045776,2024-10-17 08:59:46,LFP,Factory_C,L2,Afternoon,3410.1,39.552,22.88,90.248,381,10.157,88.61,Defective
CELL-045777,2024-11-22 06:12:27,LFP,Factory_C,L3,Morning,3562.2,27.175,28.32,90.939,26,7.787,94.6,Defective
CELL-045778,2024-03-25 01:34:44,NCA,Factory_C,L2,Morning,3815.0,10.991,32.39,98.075,238,8.977,93.69,Normal
CELL-045779,2024-04-27 02:44:40,LFP,Factory_B,L2,Afternoon,3830.6,9.227,21.03,96.902,103,8.43,91.22,Normal
CELL-045780,2023-08-16 03:01:30,LFP,Factory_A,L2,Night,3792.0,9.921,22.35,96.365,119,8.665,93.88,Normal
CELL-045781,2023-12-12 09:25:21,LFP,Factory_C,L2,Morning,3725.2,9.664,31.16,97.795,33,8.403,95.24,Normal
CELL-045782,2023-09-10 17:37:12,NCM,Factory_C,L2,Morning,3766.5,10.892,20.41,96.241,78,8.552,98.82,Normal
CELL-045783,2024-10-04 04:01:08,NCM,Factory_A,L1,Afternoon,3883.5,8.477,31.08,96.645,248,9.12,88.4,Normal
CELL-045784,2024-06-23 12:47:13,LFP,Factory_B,L2,Afternoon,3279.0,33.554,22.11,92.117,171,7.158,88.95,Defective
CELL-045785,2023-10-14 13:59:28,LFP,Factory_A,L3,Night,3749.7,11.372,20.58,96.896,96,9.036,105.02,Normal
CELL-045786,2023-01-30 07:16:48,NCM,Factory_A,L2,Afternoon,3784.2,13.206,24.24,99.869,176,8.748,95.22,Normal
CELL-045787,2024-10-17 15:00:32,NCM,Factory_C,L1,Night,3771.5,12.501,21.76,96.877,5,9.772,98.91,Normal
CELL-045788,2023-11-26 00:34:30,NCM,Factory_B,L1,Morning,3147.9,21.824,32.77,93.666,86,8.859,90.65,Defective
CELL-045789,2024-07-05 22:09:04,NCA,Factory_A,L1,Morning,3747.0,7.485,30.43,97.215,273,8.014,94.66,Normal
CELL-045790,2023-08-25 13:30:02,LFP,Factory_A,L2,Morning,3947.8,9.752,22.69,97.841,138,7.445,94.84,Normal
CELL-045791,2023-12-05 11:57:23,LFP,Factory_B,L2,Afternoon,3905.5,9.262,30.9,98.234,22,7.854,99.79,Normal
CELL-045792,2023-04-24 03:23:59,NCM,Factory_B,L2,Morning,3843.8,7.999,33.27,96.289,10,9.272,98.16,Normal
CELL-045793,2023-10-13 01:09:46,NCM,Factory_B,L4,Night,3993.3,13.465,28.97,97.094,8,8.318,94.85,Normal
CELL-045794,2023-08-15 00:11:00,NCM,Factory_C,L4,Morning,3762.9,14.906,22.53,97.977,99,8.635,95.19,Normal
CELL-045795,2024-09-26 15:57:36,LFP,Factory_B,L1,Night,3880.5,9.303,30.08,96.789,43,8.039,96.55,Normal
CELL-045796,2024-01-14 14:37:20,NCA,Factory_A,L2,Afternoon,3754.6,8.928,27.69,98.35,8,8.333,93.58,Normal
CELL-045797,2024-08-13 11:15:06,NCA,Factory_A,L4,Night,3828.8,9.257,30.14,96.578,291,8.906,94.38,Normal
CELL-045798,2023-10-15 12:07:28,NCM,Factory_A,L4,Morning,3549.3,68.922,29.51,90.998,39,7.331,93.5,Defective
CELL-045799,2023-02-08 03:19:19,NCA,Factory_A,L1,Afternoon,3809.2,9.033,29.69,97.742,63,8.611,96.2,Normal
CELL-045800,2024-09-28 07:11:29,LFP,Factory_C,L1,Night,3869.2,9.187,22.58,98.364,11,8.233,95.07,Normal
CELL-045801,2023-08-01 05:38:53,NCA,Factory_A,L1,Night,3914.4,9.055,29.33,99.668,151,9.559,89.01,Normal
CELL-045802,2024-11-28 11:04:45,LFP,Factory_A,L1,Morning,3832.4,11.009,23.44,97.823,6,8.958,103.51,Normal
CELL-045803,2024-02-25 11:18:35,NCM,Factory_B,L3,Morning,3793.3,10.276,22.36,96.755,96,8.309,103.43,Normal
CELL-045804,2023-03-26 15:10:44,NCM,Factory_C,L4,Afternoon,3745.6,11.858,19.92,96.742,87,7.399,94.32,Normal
CELL-045805,2024-11-12 03:01:02,NCM,Factory_C,L1,Night,3907.0,9.965,23.6,97.325,12,7.931,94.8,Normal
CELL-045806,2024-07-15 03:47:46,LFP,Factory_A,L4,Morning,3889.7,10.686,29.19,96.956,95,8.333,101.48,Normal
CELL-045807,2024-09-14 09:57:17,LFP,Factory_A,L3,Night,3770.4,10.438,21.06,98.104,42,8.446,91.82,Normal
CELL-045808,2024-06-09 14:29:04,NCM,Factory_C,L4,Afternoon,3828.1,9.858,21.01,97.21,172,8.783,92.38,Normal
CELL-045809,2024-10-18 06:12:51,LFP,Factory_C,L2,Night,3827.2,9.814,28.12,98.954,43,7.739,91.96,Normal
CELL-045810,2024-01-30 18:40:20,NCM,Factory_A,L1,Morning,3862.0,9.784,21.8,96.355,70,7.605,92.37,Normal
CELL-045811,2023-06-03 23:14:12,NCA,Factory_A,L1,Morning,3337.9,19.054,29.82,95.753,72,8.617,96.54,Defective
CELL-045812,2023-05-10 18:15:26,NCM,Factory_B,L2,Night,3935.5,8.502,29.56,98.23,125,8.358,93.11,Normal
CELL-045813,2024-01-19 11:33:55,NCM,Factory_C,L2,Night,3829.0,11.853,30.55,97.835,135,9.616,98.92,Normal
CELL-045814,2023-03-01 18:33:50,NCM,Factory_A,L2,Afternoon,3786.8,10.183,28.8,96.679,89,8.785,97.69,Normal
CELL-045815,2023-12-20 11:10:13,NCM,Factory_A,L3,Morning,3627.9,10.096,24.04,97.541,54,9.155,93.27,Normal
CELL-045816,2024-07-25 00:00:18,NCM,Factory_A,L2,Morning,3237.0,23.881,23.26,95.084,27,8.001,92.59,Defective
CELL-045817,2024-09-26 19:45:52,LFP,Factory_A,L4,Night,3851.0,11.034,20.31,97.273,11,9.158,90.26,Normal
CELL-045818,2024-09-16 11:44:51,LFP,Factory_C,L2,Night,3963.1,7.016,26.61,99.744,111,7.445,94.92,Normal
CELL-045819,2024-03-01 02:18:00,NCA,Factory_C,L4,Morning,3476.5,23.176,27.89,93.823,56,7.039,97.3,Defective
CELL-045820,2023-12-14 00:03:59,NCA,Factory_B,L1,Night,3750.6,11.019,22.11,97.408,220,8.838,91.38,Normal
CELL-045821,2023-02-04 08:53:57,NCA,Factory_C,L1,Morning,3784.6,9.773,28.69,98.251,225,8.895,94.3,Normal
CELL-045822,2023-01-12 19:28:22,LFP,Factory_C,L1,Afternoon,4042.8,8.991,27.27,96.867,19,8.47,97.83,Normal
CELL-045823,2024-06-06 12:11:08,NCA,Factory_A,L2,Afternoon,3755.8,10.221,22.86,97.256,38,9.449,95.25,Normal
CELL-045824,2024-11-11 15:06:31,NCM,Factory_C,L1,Morning,3897.0,11.995,32.35,99.387,190,8.276,91.42,Normal
CELL-045825,2024-08-13 12:22:09,NCM,Factory_C,L3,Morning,3702.2,9.86,33.96,98.289,69,7.55,99.23,Normal
CELL-045826,2024-07-02 05:37:27,NCM,Factory_B,L3,Afternoon,3777.4,11.672,25.91,98.867,5,9.538,95.04,Normal
CELL-045827,2024-11-25 02:36:41,NCA,Factory_A,L3,Afternoon,4079.6,9.632,29.15,98.507,8,9.604,92.27,Normal
CELL-045828,2023-10-06 19:53:32,LFP,Factory_B,L2,Afternoon,3834.2,11.695,22.25,96.785,116,8.089,94.72,Normal
CELL-045829,2023-07-03 05:49:35,NCM,Factory_C,L1,Afternoon,3839.2,9.57,30.04,97.851,51,9.772,98.21,Normal
CELL-045830,2023-05-27 14:03:36,NCA,Factory_A,L2,Morning,3849.4,9.936,28.93,97.24,11,8.985,93.82,Normal
CELL-045831,2023-08-24 01:54:08,NCM,Factory_A,L2,Afternoon,3364.8,28.544,19.89,91.239,221,9.618,94.47,Defective
CELL-045832,2023-05-17 15:14:31,NCM,Factory_C,L2,Night,3738.6,10.813,23.52,96.914,104,8.264,91.89,Normal
CELL-045833,2024-12-24 01:23:45,LFP,Factory_B,L4,Afternoon,3851.2,11.757,29.82,97.988,72,7.629,88.32,Normal
CELL-045834,2023-12-10 19:32:13,LFP,Factory_C,L1,Morning,3977.1,10.445,31.8,97.562,134,8.094,95.06,Normal
CELL-045835,2024-10-02 15:22:24,NCM,Factory_C,L3,Afternoon,3795.1,10.627,21.69,95.934,180,8.532,88.45,Normal
CELL-045836,2024-06-22 13:07:19,LFP,Factory_A,L1,Night,3996.8,8.837,31.31,97.103,304,7.431,97.99,Normal
CELL-045837,2023-05-18 12:10:34,NCA,Factory_B,L1,Morning,3831.7,9.622,29.03,98.122,51,7.882,93.12,Normal
CELL-045838,2024-09-29 10:12:17,NCA,Factory_A,L1,Morning,3876.2,9.611,22.17,97.68,41,9.382,93.01,Normal
CELL-045839,2024-10-04 04:10:18,LFP,Factory_C,L3,Morning,3829.3,11.185,19.22,97.998,455,8.281,94.97,Normal
CELL-045840,2024-03-08 23:57:22,NCM,Factory_B,L3,Afternoon,3768.4,11.882,30.67,97.706,37,8.509,101.95,Normal
CELL-045841,2024-06-28 22:21:07,LFP,Factory_B,L3,Morning,3819.4,10.568,24.12,97.507,146,10.022,90.88,Normal
CELL-045842,2023-03-04 19:16:25,LFP,Factory_A,L2,Morning,3804.1,10.689,31.26,98.85,16,8.63,85.02,Normal
CELL-045843,2023-04-14 13:38:32,NCA,Factory_A,L2,Afternoon,3932.1,9.714,29.19,97.683,129,8.321,95.71,Normal
CELL-045844,2024-12-05 01:17:15,NCM,Factory_B,L4,Afternoon,3878.8,8.647,27.34,97.814,90,8.555,99.8,Normal
CELL-045845,2023-10-08 05:58:03,LFP,Factory_B,L3,Afternoon,3848.8,6.702,21.33,97.591,23,8.443,97.04,Normal
CELL-045846,2023-04-01 00:36:30,NCM,Factory_B,L1,Afternoon,3834.4,8.623,24.48,96.877,124,8.292,95.7,Normal
CELL-045847,2024-02-12 12:06:10,NCA,Factory_A,L1,Afternoon,3729.2,8.198,23.06,97.65,3,8.657,94.9,Normal
CELL-045848,2024-11-20 10:18:06,NCA,Factory_B,L1,Night,3637.4,34.346,22.42,91.122,250,8.976,93.22,Defective
CELL-045849,2024-11-23 03:56:42,NCM,Factory_B,L1,Morning,3914.4,9.735,29.09,98.715,127,8.847,97.29,Normal
CELL-045850,2024-01-21 05:33:27,NCM,Factory_A,L3,Morning,3719.4,10.455,18.75,99.298,170,8.325,92.89,Normal
CELL-045851,2024-01-14 02:36:26,NCM,Factory_B,L4,Afternoon,3858.6,7.672,23.16,94.857,29,8.083,87.47,Normal
CELL-045852,2024-11-04 20:18:38,NCA,Factory_A,L4,Night,3885.6,12.723,24.29,97.659,57,9.585,90.99,Normal
CELL-045853,2023-10-25 15:33:17,LFP,Factory_A,L4,Night,3756.7,11.882,22.28,97.546,23,8.002,96.46,Normal
CELL-045854,2023-07-01 18:38:18,NCM,Factory_C,L2,Night,3829.8,8.827,30.0,97.591,197,7.327,99.27,Normal
CELL-045855,2024-10-05 12:19:24,NCM,Factory_B,L2,Afternoon,3887.7,7.881,19.7,98.621,22,7.726,91.86,Normal
CELL-045856,2024-09-02 02:05:04,LFP,Factory_B,L4,Morning,3748.8,9.628,29.8,98.059,3,8.708,92.03,Normal
CELL-045857,2024-02-22 08:06:37,NCM,Factory_A,L2,Morning,3757.5,12.056,30.36,96.779,132,7.819,99.11,Normal
CELL-045858,2023-12-12 14:52:31,LFP,Factory_C,L2,Night,3930.5,11.248,27.38,98.113,3,8.683,89.05,Normal
CELL-045859,2024-08-28 21:04:32,LFP,Factory_A,L3,Morning,3782.4,13.348,19.28,98.049,61,9.357,89.82,Normal
CELL-045860,2024-10-07 15:58:32,NCM,Factory_C,L3,Afternoon,3572.5,22.525,22.97,93.097,81,8.581,98.19,Defective
CELL-045861,2023-04-09 07:47:22,LFP,Factory_A,L3,Morning,3662.1,11.11,23.14,96.429,412,9.003,92.32,Normal
CELL-045862,2024-11-15 23:54:18,NCM,Factory_B,L1,Night,3723.4,14.003,31.89,96.745,54,8.954,100.43,Normal
CELL-045863,2024-02-02 07:17:37,LFP,Factory_B,L3,Morning,3892.7,10.413,31.12,98.814,287,8.461,96.17,Normal
CELL-045864,2023-09-24 23:18:39,NCA,Factory_A,L3,Morning,3728.5,9.456,27.9,97.542,398,8.45,93.91,Normal
CELL-045865,2023-08-21 08:16:12,NCM,Factory_A,L2,Morning,3865.4,10.491,22.23,96.891,78,8.477,93.37,Normal
CELL-045866,2023-06-24 14:32:16,LFP,Factory_A,L3,Afternoon,3737.0,9.702,23.86,96.366,25,9.325,90.33,Normal
CELL-045867,2023-11-15 03:03:33,NCM,Factory_B,L4,Night,3719.6,9.441,22.43,97.189,326,7.794,94.67,Normal
CELL-045868,2023-07-13 22:36:30,NCA,Factory_B,L4,Morning,3938.8,10.464,29.51,96.575,212,8.326,91.58,Normal
CELL-045869,2024-08-04 13:44:58,NCM,Factory_C,L1,Morning,3848.9,8.781,23.43,97.824,110,8.948,99.8,Normal
CELL-045870,2023-07-16 23:22:42,NCM,Factory_A,L1,Morning,3958.1,10.821,18.33,97.854,287,8.947,97.08,Normal
CELL-045871,2023-02-20 07:29:43,LFP,Factory_C,L3,Morning,3850.5,9.025,29.31,97.964,12,8.649,90.44,Normal
CELL-045872,2024-12-01 13:17:30,NCM,Factory_C,L2,Night,3864.2,9.855,29.08,98.353,70,8.697,98.57,Normal
CELL-045873,2023-04-03 09:40:24,LFP,Factory_C,L4,Night,3860.2,10.353,20.32,96.768,107,9.02,96.62,Normal
CELL-045874,2024-10-11 21:45:54,NCM,Factory_C,L4,Night,3918.6,12.193,21.47,98.759,8,8.615,94.22,Normal
CELL-045875,2024-06-25 12:17:10,NCM,Factory_C,L3,Morning,3895.5,14.615,28.57,98.344,20,8.365,90.32,Normal
CELL-045876,2023-04-28 03:43:51,NCA,Factory_C,L4,Morning,3470.9,28.679,28.4,93.962,412,8.644,91.06,Defective
CELL-045877,2024-04-04 07:55:15,LFP,Factory_A,L4,Afternoon,3818.3,10.569,28.95,97.758,13,8.316,98.84,Normal
CELL-045878,2023-01-24 07:09:17,LFP,Factory_B,L4,Night,3702.7,8.207,22.27,97.13,18,8.394,95.79,Normal
CELL-045879,2023-09-03 08:30:47,LFP,Factory_A,L1,Morning,3848.1,12.388,23.24,97.949,310,7.65,91.38,Normal
CELL-045880,2024-10-20 01:24:08,NCM,Factory_A,L1,Afternoon,3461.5,22.858,23.24,94.524,487,8.029,97.73,Defective
CELL-045881,2023-06-17 08:48:24,LFP,Factory_A,L3,Night,3843.1,11.703,21.92,98.438,21,7.53,90.45,Normal
CELL-045882,2023-09-09 22:10:11,NCM,Factory_A,L1,Afternoon,3862.7,9.448,20.21,96.52,2,8.598,95.88,Normal
CELL-045883,2024-04-21 18:12:59,NCM,Factory_A,L2,Night,4039.1,8.417,20.89,98.43,89,8.456,99.7,Normal
CELL-045884,2023-05-06 03:01:04,NCM,Factory_A,L3,Morning,3220.2,19.132,31.06,90.945,195,8.47,100.52,Defective
CELL-045885,2023-06-29 12:01:11,LFP,Factory_A,L1,Morning,3893.5,12.611,28.71,97.041,56,9.152,96.84,Normal
CELL-045886,2024-02-24 18:25:46,NCM,Factory_B,L1,Afternoon,3917.1,12.126,29.84,97.703,170,8.809,94.28,Normal
CELL-045887,2023-03-06 14:40:19,NCA,Factory_A,L3,Night,3998.8,8.516,29.53,97.921,53,9.328,91.71,Normal
CELL-045888,2024-06-16 06:12:38,NCM,Factory_A,L4,Morning,3815.3,9.452,19.61,96.252,147,9.222,88.22,Normal
CELL-045889,2023-04-06 15:40:13,LFP,Factory_A,L2,Morning,3853.5,11.964,35.98,98.385,7,8.028,93.44,Normal
CELL-045890,2024-11-03 09:54:44,NCA,Factory_A,L2,Morning,3829.8,9.725,27.96,98.806,14,7.01,97.0,Normal
CELL-045891,2023-12-18 05:11:01,LFP,Factory_B,L2,Morning,3661.5,19.331,21.54,93.68,39,9.372,93.77,Defective
CELL-045892,2024-12-28 09:18:07,NCA,Factory_A,L3,Afternoon,3789.9,9.262,28.54,99.298,37,8.735,83.88,Normal
CELL-045893,2024-12-29 01:05:59,NCA,Factory_C,L1,Night,3969.8,10.509,29.76,96.477,295,7.957,100.48,Normal
CELL-045894,2023-07-22 17:30:35,NCM,Factory_C,L4,Morning,3498.6,27.503,31.54,89.598,15,9.076,92.38,Defective
CELL-045895,2024-08-28 23:04:02,LFP,Factory_C,L2,Morning,3895.9,11.71,21.36,96.446,11,7.91,97.98,Normal
CELL-045896,2023-07-15 20:58:50,NCM,Factory_C,L2,Morning,3952.4,10.817,30.4,96.569,33,7.718,92.84,Normal
CELL-045897,2023-04-30 08:45:06,NCA,Factory_B,L3,Night,3896.4,9.942,31.01,98.464,20,8.87,97.42,Normal
CELL-045898,2024-02-20 00:01:29,LFP,Factory_C,L1,Morning,3831.9,10.916,31.94,97.052,259,9.027,96.23,Normal
CELL-045899,2023-11-23 12:37:26,NCM,Factory_A,L4,Afternoon,3873.5,9.809,29.31,98.194,106,8.091,98.18,Normal
CELL-045900,2023-12-28 22:22:05,NCM,Factory_B,L4,Night,3941.3,7.581,30.18,97.699,168,8.227,97.01,Normal
CELL-045901,2023-08-08 09:17:38,NCA,Factory_C,L4,Afternoon,3926.7,9.564,22.88,96.648,31,7.86,96.94,Normal
CELL-045902,2024-02-11 14:59:48,NCM,Factory_A,L4,Morning,3932.1,11.739,18.65,97.325,80,9.474,100.03,Normal
CELL-045903,2023-11-11 21:07:14,LFP,Factory_B,L2,Night,3887.0,10.417,26.34,97.155,4,7.765,97.25,Normal
CELL-045904,2024-05-01 16:47:08,NCA,Factory_B,L2,Afternoon,3940.9,9.732,30.83,98.463,4,8.845,91.89,Normal
CELL-045905,2024-07-19 15:58:24,NCM,Factory_C,L4,Morning,4007.0,9.509,30.15,96.731,19,8.087,101.95,Normal
CELL-045906,2024-07-19 14:17:16,NCM,Factory_A,L3,Afternoon,4083.3,10.788,22.34,98.258,93,7.955,92.56,Normal
CELL-045907,2023-10-26 17:15:07,NCA,Factory_B,L2,Morning,3860.5,10.576,31.15,98.068,97,8.813,94.24,Normal
CELL-045908,2024-08-20 05:01:23,NCA,Factory_B,L4,Morning,3859.4,10.454,28.98,99.383,238,7.597,95.89,Normal
CELL-045909,2023-02-23 01:30:32,NCM,Factory_C,L1,Night,3888.8,8.647,27.12,97.179,16,7.405,86.69,Normal
CELL-045910,2024-04-28 05:37:18,NCM,Factory_A,L3,Morning,3969.5,9.642,25.71,96.376,62,8.871,92.34,Normal
CELL-045911,2023-05-28 18:56:01,NCM,Factory_C,L1,Night,3933.6,8.42,29.52,96.552,68,9.267,92.39,Normal
CELL-045912,2023-09-05 21:12:12,NCM,Factory_B,L2,Night,3435.0,33.987,21.45,90.253,284,7.881,96.57,Defective
CELL-045913,2024-05-14 07:29:50,LFP,Factory_A,L4,Morning,3807.0,13.809,24.07,97.56,58,8.832,95.68,Normal
CELL-045914,2024-11-04 17:37:26,LFP,Factory_A,L1,Afternoon,3836.4,11.287,23.08,97.36,57,9.016,96.62,Normal
CELL-045915,2024-03-18 00:58:44,NCM,Factory_C,L2,Afternoon,3857.8,10.382,28.74,97.419,7,7.934,96.38,Normal
CELL-045916,2023-11-03 08:16:53,NCM,Factory_C,L1,Morning,3920.1,8.456,29.24,97.398,76,8.262,97.23,Normal
CELL-045917,2024-07-30 10:43:54,NCM,Factory_C,L1,Morning,3579.7,34.356,31.31,92.02,49,8.325,89.89,Defective
CELL-045918,2024-09-16 22:40:22,LFP,Factory_A,L3,Afternoon,3846.7,10.637,20.03,98.754,37,9.904,96.88,Normal
CELL-045919,2024-11-04 02:03:28,LFP,Factory_A,L2,Afternoon,3785.0,11.304,21.92,98.391,9,9.12,97.33,Normal
CELL-045920,2023-05-29 17:09:44,LFP,Factory_A,L4,Morning,3921.1,9.62,29.94,98.148,142,7.824,97.56,Normal
CELL-045921,2024-12-09 16:36:05,LFP,Factory_A,L1,Morning,3890.8,7.15,29.88,97.661,75,8.343,93.01,Normal
CELL-045922,2024-08-26 14:36:46,NCM,Factory_C,L4,Morning,3815.6,9.497,28.95,98.589,187,8.51,92.64,Normal
CELL-045923,2023-10-16 15:44:50,NCM,Factory_C,L4,Morning,3944.3,10.712,20.59,98.129,185,8.613,93.53,Normal
CELL-045924,2024-04-27 00:03:17,LFP,Factory_C,L3,Night,3724.3,12.026,26.84,96.855,192,8.322,97.59,Normal
CELL-045925,2024-05-10 15:29:02,NCA,Factory_B,L3,Night,3857.0,13.297,24.72,96.464,15,7.646,96.59,Normal
CELL-045926,2024-08-22 23:49:55,NCM,Factory_A,L2,Morning,3902.3,11.501,18.63,96.952,276,8.654,95.55,Normal
CELL-045927,2024-06-29 11:32:32,LFP,Factory_C,L3,Morning,3701.8,12.407,24.14,98.164,54,9.337,93.64,Normal
CELL-045928,2023-03-22 03:30:48,NCM,Factory_A,L4,Night,3900.4,8.669,30.86,98.444,72,9.973,96.75,Normal
CELL-045929,2024-09-18 07:01:04,LFP,Factory_B,L1,Night,3774.1,10.261,22.57,97.064,178,8.456,92.24,Normal
CELL-045930,2023-04-30 01:48:41,LFP,Factory_B,L4,Morning,3959.0,8.493,30.48,98.715,22,8.456,90.71,Normal
CELL-045931,2024-03-18 10:03:15,NCA,Factory_C,L4,Night,3866.8,9.771,28.33,96.772,508,8.401,92.22,Normal
CELL-045932,2024-12-28 04:09:36,NCA,Factory_C,L1,Afternoon,3942.8,9.989,31.23,98.403,391,7.766,91.44,Normal
CELL-045933,2023-04-27 16:28:43,LFP,Factory_A,L1,Night,4016.8,10.856,24.0,96.993,95,8.076,91.65,Normal
CELL-045934,2024-10-04 20:26:44,NCM,Factory_B,L1,Night,3862.4,8.484,29.35,97.681,144,8.873,92.89,Normal
CELL-045935,2023-05-27 09:05:24,NCA,Factory_B,L3,Morning,3823.0,8.064,29.96,98.49,28,8.048,98.17,Normal
CELL-045936,2024-05-12 07:53:44,LFP,Factory_A,L4,Morning,3942.7,11.77,22.8,96.422,73,7.76,91.8,Normal
CELL-045937,2024-03-01 22:27:50,NCA,Factory_B,L1,Morning,3797.5,10.774,22.57,98.108,6,8.147,98.47,Normal
CELL-045938,2023-02-22 10:10:28,NCM,Factory_B,L1,Morning,3886.1,9.587,25.72,99.048,177,9.341,95.86,Normal
CELL-045939,2023-11-08 12:29:09,NCA,Factory_B,L3,Afternoon,3770.5,11.26,23.11,97.233,134,8.944,87.19,Normal
CELL-045940,2024-04-28 08:04:50,NCM,Factory_A,L4,Night,3890.9,9.071,29.92,98.464,120,8.504,91.5,Normal
CELL-045941,2023-09-12 20:17:27,NCM,Factory_A,L2,Afternoon,3832.0,8.591,28.81,97.216,96,8.506,101.88,Normal
CELL-045942,2023-05-11 10:27:26,NCM,Factory_B,L4,Night,3858.3,10.051,30.24,97.217,41,8.25,92.47,Normal
CELL-045943,2023-03-14 21:39:10,LFP,Factory_B,L1,Night,3795.8,13.684,29.41,98.149,29,8.205,95.51,Normal
CELL-045944,2023-09-13 17:47:58,NCM,Factory_B,L3,Morning,3853.4,10.196,21.18,96.332,3,7.542,87.49,Normal
